from,to,weight,pval,padj,direction,padj_sig,Group,Cohort
spice,PGA,-0.18253162907565434,0.024975024975024976,0.048571923571923574,neg,SIG,UC,IBD_1
spinach,PGA,0.019443563947276782,0.4155844155844156,0.43002653428057863,pos,NS,UC,IBD_1
squash,PGA,0.021403502495190213,0.4255744255744256,0.4385244826772274,pos,NS,UC,IBD_1
squid,PGA,0.49905506345460726,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
strawberry,PGA,-0.12982596473653266,0.07792207792207792,0.11661302302550136,neg,NS,UC,IBD_1
sunflower,PGA,0.1487791458961875,0.17082917082917082,0.2153445095050934,pos,NS,UC,IBD_1
sweet potato,PGA,-0.01520919211986202,0.46053946053946054,0.4695110084720474,neg,NS,UC,IBD_1
tea,PGA,0.3742166384467374,0.002997002997002997,0.0102899088982588,pos,SIG,UC,IBD_1
thyme,PGA,-0.1193570961779685,0.19880119880119881,0.24263580942026172,neg,NS,UC,IBD_1
tomato,PGA,0.3223432547265513,0.002997002997002997,0.0102899088982588,pos,SIG,UC,IBD_1
trout,PGA,0.5154571462220027,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
turkey,PGA,0.22076341655161474,0.07392607392607392,0.11199151725467514,pos,NS,UC,IBD_1
veal,PGA,0.24428051754020774,0.016983016983016984,0.03703241203241203,pos,SIG,UC,IBD_1
walnut,PGA,0.20858181565780382,0.04595404595404595,0.07750257554945054,pos,NS,UC,IBD_1
wheat,PGA,0.5105490389047364,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
worm,PGA,0.5042171858430896,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
yeast,PGA,0.19520506118673098,0.07092907092907093,0.1083063709058404,pos,NS,UC,IBD_1
yogurt_cow,PGA,0.386413867422267,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
algae,Partial.Mayo,-0.20030535830757892,0.006993006993006993,0.018243086218917036,neg,SIG,UC,IBD_1
almond,Partial.Mayo,0.3996470638139401,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
amaranth,Partial.Mayo,0.13589767929807167,0.18981018981018982,0.23364376179771762,pos,NS,UC,IBD_1
anchovy,Partial.Mayo,0.3245666261043092,0.005994005994005994,0.016174450549450547,pos,SIG,UC,IBD_1
ant,Partial.Mayo,0.2840186603357123,0.02197802197802198,0.04418631426780437,pos,SIG,UC,IBD_1
apple,Partial.Mayo,0.14433400192168303,0.024975024975024976,0.048571923571923574,pos,SIG,UC,IBD_1
apple_cider,Partial.Mayo,0.11718303191842518,0.01098901098901099,0.02606871150827195,pos,SIG,UC,IBD_1
apricot,Partial.Mayo,-0.11269919398818266,0.13686313686313686,0.18209756345349565,neg,NS,UC,IBD_1
artichoke,Partial.Mayo,0.3361778122371892,0.004995004995004995,0.014049468446862584,pos,SIG,UC,IBD_1
artificial sweetener,Partial.Mayo,-3.058407368666527e-4,0.4925074925074925,0.49508756668244436,neg,NS,UC,IBD_1
arugula,Partial.Mayo,0.05167515769788922,0.35764235764235763,0.3869977140653832,pos,NS,UC,IBD_1
asparagus,Partial.Mayo,0.16875102971033362,0.15084915084915085,0.19602444207410347,pos,NS,UC,IBD_1
avocado,Partial.Mayo,0.30195470143176484,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
banana,Partial.Mayo,0.4107137445999536,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
barley,Partial.Mayo,0.21853764122724031,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
basil,Partial.Mayo,-0.15519666945731372,0.030969030969030968,0.05635776236408481,neg,NS,UC,IBD_1
bean,Partial.Mayo,0.530812497221379,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
beef,Partial.Mayo,0.7265003931911844,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
beet,Partial.Mayo,-0.04569793339654768,0.3356643356643357,0.36805860805860807,neg,NS,UC,IBD_1
betel nut,Partial.Mayo,-0.20030535830757892,0.006993006993006993,0.018243086218917036,neg,SIG,UC,IBD_1
bison,Partial.Mayo,0.31902260762631934,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
blackberry,Partial.Mayo,-0.04626811195119787,0.37462537462537465,0.3991227772844059,neg,NS,UC,IBD_1
blueberry,Partial.Mayo,0.19479580827762136,0.01998001998001998,0.041572884946378924,pos,SIG,UC,IBD_1
bonito,Partial.Mayo,0.31902260762631934,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
bony fish,Partial.Mayo,0.1538050003627925,0.15084915084915085,0.19602444207410347,pos,NS,UC,IBD_1
buckwheat,Partial.Mayo,0.29426307970178844,0.004995004995004995,0.014049468446862584,pos,SIG,UC,IBD_1
butter,Partial.Mayo,0.14275827222375448,0.18581418581418582,0.22987184735035737,pos,NS,UC,IBD_1
butterfish,Partial.Mayo,0.71912199571398006,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
cabbage,Partial.Mayo,0.10111874449357725,0.24575424575424576,0.2885231695564802,pos,NS,UC,IBD_1
cardamom,Partial.Mayo,-0.12080134606244226,0.054945054945054944,0.08901511246727006,neg,NS,UC,IBD_1
carrot,Partial.Mayo,0.5528125256623501,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
cashew,Partial.Mayo,0.43147531957050733,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
cauliflower,Partial.Mayo,0.0827958359562444,0.3116883116883117,0.3475053029604353,pos,NS,UC,IBD_1
celery,Partial.Mayo,0.21677459825860562,0.04395604395604396,0.07471662196071646,pos,NS,UC,IBD_1
chard,Partial.Mayo,0.14859039156952722,0.14185814185814186,0.18744377275364268,pos,NS,UC,IBD_1
cheddar cheese,Partial.Mayo,0.056174094544933106,0.3386613386613387,0.37016970371400754,pos,NS,UC,IBD_1
cherry,Partial.Mayo,0.0062548329276398695,0.48451548451548454,0.48876065523261786,pos,NS,UC,IBD_1
chia,Partial.Mayo,0.3788395068381577,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
chicken,Partial.Mayo,0.7126024863566915,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
cicerchia,Partial.Mayo,0.14900765921727857,0.13586413586413587,0.18090775839426573,pos,NS,UC,IBD_1
cilantro,Partial.Mayo,0.139192913964045,0.15484515484515485,0.1997144006105918,pos,NS,UC,IBD_1
cinnamon,Partial.Mayo,-0.2034900855081583,0.006993006993006993,0.018243086218917036,neg,SIG,UC,IBD_1
clementine,Partial.Mayo,-0.2034900855081583,0.006993006993006993,0.018243086218917036,neg,SIG,UC,IBD_1
coconut,Partial.Mayo,0.1397056311743073,0.21678321678321677,0.2614417705199828,pos,NS,UC,IBD_1
cod,Partial.Mayo,-0.2034900855081583,0.006993006993006993,0.018243086218917036,neg,SIG,UC,IBD_1
coffee,Partial.Mayo,0.21202873832268768,0.005994005994005994,0.016174450549450547,pos,SIG,UC,IBD_1
corn,Partial.Mayo,0.6909653909433829,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
corn husk,Partial.Mayo,0.04695508473599831,0.14385614385614387,0.18950385998440922,pos,NS,UC,IBD_1
cranberry,Partial.Mayo,-0.04923911791324363,0.24175824175824176,0.2847997841176559,neg,NS,UC,IBD_1
cream,Partial.Mayo,0.18631244467464156,0.011988011988011988,0.0282446066893543,pos,SIG,UC,IBD_1
cricket,Partial.Mayo,0.434142524084646,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
cucumber,Partial.Mayo,0.533301349043587,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
dill,Partial.Mayo,0.31902260762631934,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
duck,Partial.Mayo,0.4909988023885308,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
egg_chicken,Partial.Mayo,0.7170114005524169,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
egg_quail,Partial.Mayo,0.352092272197781,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
eggplant,Partial.Mayo,0.1388313557668354,0.054945054945054944,0.08901511246727006,pos,NS,UC,IBD_1
farro,Partial.Mayo,0.2655644016253717,0.01998001998001998,0.041572884946378924,pos,SIG,UC,IBD_1
fava bean,Partial.Mayo,0.2818556775649593,0.016983016983016984,0.03703241203241203,pos,SIG,UC,IBD_1
feta cheese,Partial.Mayo,-0.28689129085685044,0.004995004995004995,0.014049468446862584,neg,SIG,UC,IBD_1
fig,Partial.Mayo,0.22197756181706116,0.06493506493506493,0.10176302826030593,pos,NS,UC,IBD_1
fish_undetermined,Partial.Mayo,0.5715313091844544,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
flax seed,Partial.Mayo,0.31902260762631934,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
garlic,Partial.Mayo,0.19051296269855383,0.08491508491508491,0.12523343437092369,pos,NS,UC,IBD_1
ginger,Partial.Mayo,0.10466567575102348,0.23376623376623376,0.27632736872983277,pos,NS,UC,IBD_1
goat cheese,Partial.Mayo,0.13861027290350858,0.1048951048951049,0.1472795497185741,pos,NS,UC,IBD_1
grain_fermented,Partial.Mayo,0.04071631607361409,0.14585414585414586,0.1915514143651026,pos,NS,UC,IBD_1
grape,Partial.Mayo,0.2062719846376227,0.02197802197802198,0.04418631426780437,pos,SIG,UC,IBD_1
grape_fermented,Partial.Mayo,0.3523317902976274,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
grapefruit,Partial.Mayo,0.08052870049032121,0.03596403596403597,0.06363718248964152,pos,NS,UC,IBD_1
guava,Partial.Mayo,0.0485280627530113,0.37962037962037964,0.4019646815477594,pos,NS,UC,IBD_1
hazelnut,Partial.Mayo,0.31902260762631934,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
hearts of palm,Partial.Mayo,0.2538185981669305,0.025974025974025976,0.049841269841269846,pos,SIG,UC,IBD_1
hemp seed,Partial.Mayo,0.35554315557629534,0.005994005994005994,0.016174450549450547,pos,SIG,UC,IBD_1
herring,Partial.Mayo,0.7143453550569381,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
honey,Partial.Mayo,-0.1486579890184592,0.01098901098901099,0.02606871150827195,neg,SIG,UC,IBD_1
kale,Partial.Mayo,0.19785711943705997,0.08091908091908091,0.12026441716631045,pos,NS,UC,IBD_1
kelp,Partial.Mayo,0.31902260762631934,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
kumquat,Partial.Mayo,0.08926527029494835,0.3126873126873127,0.34772117772761685,pos,NS,UC,IBD_1
lamb,Partial.Mayo,0.6498938927997953,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
langostino,Partial.Mayo,0.4934631499845949,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
lavender,Partial.Mayo,-0.22506027470643847,0.01998001998001998,0.041572884946378924,neg,SIG,UC,IBD_1
lemon,Partial.Mayo,0.4945112893879082,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
lentil,Partial.Mayo,0.558280605703283,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
lettuce,Partial.Mayo,0.40752112672704843,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
lime,Partial.Mayo,0.2671380307496246,0.01998001998001998,0.041572884946378924,pos,SIG,UC,IBD_1
lizard,Partial.Mayo,0.6724323797996761,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
macadamia,Partial.Mayo,0.31902260762631934,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
mackerel,Partial.Mayo,0.7074559799962316,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
mandarin,Partial.Mayo,0.3458929698192252,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
mango,Partial.Mayo,0.2693797844553282,0.03896103896103896,0.0676918654785858,pos,NS,UC,IBD_1
maple syrup,Partial.Mayo,-0.039738064530944694,0.3946053946053946,0.413772626887381,neg,NS,UC,IBD_1
meat_undetermined,Partial.Mayo,0.3032657560410841,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
melon,Partial.Mayo,0.2900759962314986,0.027972027972027972,0.05256549761446388,pos,NS,UC,IBD_1
milk,Partial.Mayo,0.5780777175372723,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
milk_cow,Partial.Mayo,0.6556572239003025,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
milk_goat,Partial.Mayo,0.29993885159947403,0.002997002997002997,0.0102899088982588,pos,SIG,UC,IBD_1
millet,Partial.Mayo,0.26672157782206296,0.01998001998001998,0.041572884946378924,pos,SIG,UC,IBD_1
mint,Partial.Mayo,-0.16644917131782094,0.08691308691308691,0.12741842198548478,neg,NS,UC,IBD_1
mouse,Partial.Mayo,0.7329594525273466,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
mushroom,Partial.Mayo,0.24266199329411886,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
oat,Partial.Mayo,0.6504946643813065,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
olive,Partial.Mayo,-0.32259739989005,0.006993006993006993,0.018243086218917036,neg,SIG,UC,IBD_1
onion,Partial.Mayo,0.5246042985364996,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
orange,Partial.Mayo,0.4299545047392541,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
oregano,Partial.Mayo,-0.05317120132691519,0.24675324675324675,0.2893026864513626,neg,NS,UC,IBD_1
parsley,Partial.Mayo,0.19414678680006725,0.11688311688311688,0.15944482058226134,pos,NS,UC,IBD_1
passionfruit,Partial.Mayo,0.2995687271132862,0.016983016983016984,0.03703241203241203,pos,SIG,UC,IBD_1
pea,Partial.Mayo,0.315110875822887,0.005994005994005994,0.016174450549450547,pos,SIG,UC,IBD_1
peach,Partial.Mayo,-0.10528185308960963,0.1878121878121878,0.23167974882260595,neg,NS,UC,IBD_1
peanut,Partial.Mayo,0.4149061232967452,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
pear,Partial.Mayo,-0.2693194953370069,0.004995004995004995,0.014049468446862584,neg,SIG,UC,IBD_1
pecan,Partial.Mayo,0.31902260762631934,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
pepper,Partial.Mayo,0.39797919596021125,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
pig,Partial.Mayo,0.7163790985741086,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
pine nut,Partial.Mayo,0.34104811822688696,0.005994005994005994,0.016174450549450547,pos,SIG,UC,IBD_1
plantain,Partial.Mayo,0.12882564640167374,0.22577422577422576,0.2700222215457672,pos,NS,UC,IBD_1
plum,Partial.Mayo,-0.2034900855081583,0.006993006993006993,0.018243086218917036,neg,SIG,UC,IBD_1
poppy seed,Partial.Mayo,0.14262831731003034,0.17782217782217782,0.22221338719167955,pos,NS,UC,IBD_1
potato,Partial.Mayo,-0.009530576756371756,0.47652347652347654,0.4818243817072857,neg,NS,UC,IBD_1
pumpkin,Partial.Mayo,0.31902260762631934,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
pumpkin blossom,Partial.Mayo,-0.2860683288245286,0.004995004995004995,0.014049468446862584,neg,SIG,UC,IBD_1
quinoa,Partial.Mayo,0.6211389911994556,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
rabbit,Partial.Mayo,0.16217365246456347,0.14985014985014986,0.19531411984242175,pos,NS,UC,IBD_1
radish,Partial.Mayo,0.0028478569566121603,0.4945054945054945,0.49651801686685404,pos,NS,UC,IBD_1
raspberry,Partial.Mayo,-0.010377210677981058,0.4695304695304695,0.47754954115378134,neg,NS,UC,IBD_1
rice,Partial.Mayo,0.6745382922803863,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
rosemary,Partial.Mayo,-0.3832503434549887,9.99000999000999e-4,0.005374687617678272,neg,SIG,UC,IBD_1
sage,Partial.Mayo,-0.17787660630545182,0.05194805194805195,0.08568699686178197,neg,NS,UC,IBD_1
salmon,Partial.Mayo,0.3215039631480161,0.02097902097902098,0.042674639847784725,pos,SIG,UC,IBD_1
sardine,Partial.Mayo,0.5040144656984803,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
seaweed,Partial.Mayo,-0.036328976671026636,0.3776223776223776,0.4008321119568815,neg,NS,UC,IBD_1
sesame,Partial.Mayo,0.3222332554666456,0.012987012987012988,0.030186502595654682,pos,SIG,UC,IBD_1
shrimp,Partial.Mayo,0.6302052765727655,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
silkworm,Partial.Mayo,0.31902260762631934,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
silversides,Partial.Mayo,0.5826683239171367,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
smelt,Partial.Mayo,0.7208328251709433,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
snail,Partial.Mayo,0.31902260762631934,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
soda,Partial.Mayo,-0.04888517911162218,0.2677322677322677,0.30845472072957064,neg,NS,UC,IBD_1
spice,Partial.Mayo,-0.2034900855081583,0.006993006993006993,0.018243086218917036,neg,SIG,UC,IBD_1
spinach,Partial.Mayo,0.10472595422318245,0.2087912087912088,0.253040293040293,pos,NS,UC,IBD_1
squash,Partial.Mayo,0.1251501534026542,0.1978021978021978,0.24192945864333965,pos,NS,UC,IBD_1
squid,Partial.Mayo,0.6976417889248838,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
strawberry,Partial.Mayo,-0.1178473930534542,0.07792207792207792,0.11661302302550136,neg,NS,UC,IBD_1
sunflower,Partial.Mayo,0.30620781195814173,0.02097902097902098,0.042674639847784725,pos,SIG,UC,IBD_1
sweet potato,Partial.Mayo,0.061195198944287266,0.3126873126873127,0.34772117772761685,pos,NS,UC,IBD_1
tea,Partial.Mayo,0.4351022009619281,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
thyme,Partial.Mayo,-0.06622550891450832,0.3106893106893107,0.3470636737130916,neg,NS,UC,IBD_1
tomato,Partial.Mayo,0.44906586185560926,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
trout,Partial.Mayo,0.7199930572366531,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
turkey,Partial.Mayo,0.39211037846503666,0.004995004995004995,0.014049468446862584,pos,SIG,UC,IBD_1
veal,Partial.Mayo,0.38806049699510275,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
walnut,Partial.Mayo,0.3546837099695282,0.002997002997002997,0.0102899088982588,pos,SIG,UC,IBD_1
wheat,Partial.Mayo,0.7038288373912885,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
worm,Partial.Mayo,0.7025696111394529,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
yeast,Partial.Mayo,0.34408669363179367,0.004995004995004995,0.014049468446862584,pos,SIG,UC,IBD_1
yogurt_cow,Partial.Mayo,0.4628904072963823,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
algae,Relative.Activity.Index,-0.19956418313396568,0.005994005994005994,0.016174450549450547,neg,SIG,UC,IBD_1
almond,Relative.Activity.Index,0.3950013634579365,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
amaranth,Relative.Activity.Index,0.1324893641580557,0.18681318681318682,0.23077709129211274,pos,NS,UC,IBD_1
anchovy,Relative.Activity.Index,0.3203090764054406,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
ant,Relative.Activity.Index,0.27979179717129365,0.028971028971028972,0.053856799820201334,pos,NS,UC,IBD_1
apple,Relative.Activity.Index,0.142736799214417,0.028971028971028972,0.053856799820201334,pos,NS,UC,IBD_1
apple_cider,Relative.Activity.Index,0.11637416933128658,0.015984015984015984,0.03520968827091276,pos,SIG,UC,IBD_1
apricot,Relative.Activity.Index,-0.11378515262791583,0.14685314685314685,0.1927168576104746,neg,NS,UC,IBD_1
artichoke,Relative.Activity.Index,0.3319266006474806,0.006993006993006993,0.018243086218917036,pos,SIG,UC,IBD_1
artificial sweetener,Relative.Activity.Index,-0.0012930599221997185,0.4945054945054945,0.49651801686685404,neg,NS,UC,IBD_1
arugula,Relative.Activity.Index,0.04935027069675904,0.35064935064935066,0.38086253369272244,pos,NS,UC,IBD_1
asparagus,Relative.Activity.Index,0.16497345156162027,0.16083916083916083,0.2060602602145629,pos,NS,UC,IBD_1
avocado,Relative.Activity.Index,0.30045360212756,0.002997002997002997,0.0102899088982588,pos,SIG,UC,IBD_1
banana,Relative.Activity.Index,0.40581959702524695,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
barley,Relative.Activity.Index,0.21550493889103173,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
basil,Relative.Activity.Index,-0.15521162051038725,0.03796203796203796,0.06649131801261618,neg,NS,UC,IBD_1
bean,Relative.Activity.Index,0.5268184069830918,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
beef,Relative.Activity.Index,0.7208715059054349,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
beet,Relative.Activity.Index,-0.04719225119457815,0.34765234765234765,0.3778449366869757,neg,NS,UC,IBD_1
betel nut,Relative.Activity.Index,-0.19956418313396568,0.005994005994005994,0.016174450549450547,neg,SIG,UC,IBD_1
bison,Relative.Activity.Index,0.31491794346155905,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
blackberry,Relative.Activity.Index,-0.04851674999270622,0.3856143856143856,0.40656657140173624,neg,NS,UC,IBD_1
blueberry,Relative.Activity.Index,0.19320787684083446,0.016983016983016984,0.03703241203241203,pos,SIG,UC,IBD_1
bonito,Relative.Activity.Index,0.31491794346155905,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
bony fish,Relative.Activity.Index,0.15054502202401893,0.16583416583416583,0.2108951431484568,pos,NS,UC,IBD_1
buckwheat,Relative.Activity.Index,0.2903836039545897,0.002997002997002997,0.0102899088982588,pos,SIG,UC,IBD_1
butter,Relative.Activity.Index,0.1392002414119836,0.16983016983016982,0.21471208147635673,pos,NS,UC,IBD_1
butterfish,Relative.Activity.Index,0.7133913910660543,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
cabbage,Relative.Activity.Index,0.0981371226004922,0.24975024975024976,0.29123476118749586,pos,NS,UC,IBD_1
cardamom,Relative.Activity.Index,-0.12086950487157533,0.053946053946053944,0.08789135392908978,neg,NS,UC,IBD_1
carrot,Relative.Activity.Index,0.5486653957252194,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
cashew,Relative.Activity.Index,0.42638624689977084,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
cauliflower,Relative.Activity.Index,0.0795515061208967,0.3146853146853147,0.34881998617557025,pos,NS,UC,IBD_1
celery,Relative.Activity.Index,0.21321106802094644,0.04195804195804196,0.0722448040493903,pos,NS,UC,IBD_1
chard,Relative.Activity.Index,0.1453892623014961,0.11888111888111888,0.16140541848089018,pos,NS,UC,IBD_1
cheddar cheese,Relative.Activity.Index,0.05383881772447846,0.3356643356643357,0.36805860805860807,pos,NS,UC,IBD_1
cherry,Relative.Activity.Index,0.0037379136590080797,0.4865134865134865,0.4899176625124147,pos,NS,UC,IBD_1
chia,Relative.Activity.Index,0.3743950889164252,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
chicken,Relative.Activity.Index,0.7070492966374916,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
cicerchia,Relative.Activity.Index,0.1459873519034623,0.15184815184815184,0.19687819687819685,pos,NS,UC,IBD_1
cilantro,Relative.Activity.Index,0.13606988637764067,0.13986013986013987,0.18565600425708034,pos,NS,UC,IBD_1
cinnamon,Relative.Activity.Index,-0.20304784492728242,0.014985014985014986,0.03347881096910851,neg,SIG,UC,IBD_1
clementine,Relative.Activity.Index,-0.20304784492728242,0.014985014985014986,0.03347881096910851,neg,SIG,UC,IBD_1
coconut,Relative.Activity.Index,0.13581403652739163,0.22477522477522477,0.2690137305521921,pos,NS,UC,IBD_1
cod,Relative.Activity.Index,-0.20304784492728242,0.014985014985014986,0.03347881096910851,neg,SIG,UC,IBD_1
coffee,Relative.Activity.Index,0.21097752177373594,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
corn,Relative.Activity.Index,0.685167520417889,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
corn husk,Relative.Activity.Index,0.0470284214061356,0.14085914085914086,0.18669511608882294,pos,NS,UC,IBD_1
cranberry,Relative.Activity.Index,-0.05002076122773033,0.25274725274725274,0.29453070546187954,neg,NS,UC,IBD_1
cream,Relative.Activity.Index,0.18393619792305782,0.01098901098901099,0.02606871150827195,pos,SIG,UC,IBD_1
cricket,Relative.Activity.Index,0.42908462142251735,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
cucumber,Relative.Activity.Index,0.5293234334596415,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
dill,Relative.Activity.Index,0.31491794346155905,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
duck,Relative.Activity.Index,0.4855159936385438,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
egg_chicken,Relative.Activity.Index,0.7111376505934363,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
egg_quail,Relative.Activity.Index,0.34757101650090044,0.002997002997002997,0.0102899088982588,pos,SIG,UC,IBD_1
eggplant,Relative.Activity.Index,0.13644704642270084,0.04595404595404595,0.07750257554945054,pos,NS,UC,IBD_1
farro,Relative.Activity.Index,0.2618010029685825,0.027972027972027972,0.05256549761446388,pos,NS,UC,IBD_1
fava bean,Relative.Activity.Index,0.27792852669717893,0.02097902097902098,0.042674639847784725,pos,SIG,UC,IBD_1
feta cheese,Relative.Activity.Index,-0.28607966175442034,0.005994005994005994,0.016174450549450547,neg,SIG,UC,IBD_1
fig,Relative.Activity.Index,0.21803037628715843,0.056943056943056944,0.09122510142918305,pos,NS,UC,IBD_1
fish_undetermined,Relative.Activity.Index,0.5665100135039507,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
flax seed,Relative.Activity.Index,0.31491794346155905,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
garlic,Relative.Activity.Index,0.18692602933127836,0.07092907092907093,0.1083063709058404,pos,NS,UC,IBD_1
ginger,Relative.Activity.Index,0.10183437006522805,0.22477522477522477,0.2690137305521921,pos,NS,UC,IBD_1
goat cheese,Relative.Activity.Index,0.1357665688053203,0.08391608391608392,0.12429080353608656,pos,NS,UC,IBD_1
grain_fermented,Relative.Activity.Index,0.04067554327986699,0.13986013986013987,0.18565600425708034,pos,NS,UC,IBD_1
grape,Relative.Activity.Index,0.2047422340482001,0.02197802197802198,0.04418631426780437,pos,SIG,UC,IBD_1
grape_fermented,Relative.Activity.Index,0.3508093572111879,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
grapefruit,Relative.Activity.Index,0.07937932686790451,0.029970029970029972,0.05482864593034085,pos,NS,UC,IBD_1
guava,Relative.Activity.Index,0.04563141306261159,0.3826173826173826,0.4041469234129785,pos,NS,UC,IBD_1
